datetime,tempmax,tempmin,temp,dew,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
13-03-2023,90.2,64.3,77.4,58.2,56.4,0,23.3,10.2,102.9,1016.4,20,4.1,316.2,27.3,10,10,2023-03-13T06:28:42,2023-03-13T18:30:01,0.7,Clear,Partly cloudy throughout the day.,clear-day
14-03-2023,89.9,66.1,78.3,54.5,48.3,0,23.7,10.9,89.2,1014.9,26.4,4.5,314.7,27.1,10,10,2023-03-14T06:28:03,2023-03-14T18:30:06,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15-03-2023,91.2,66.1,79,58,54.4,0.004,19.5,9.3,116.6,1014,32,3.9,297.2,25.5,10,10,2023-03-15T06:27:25,2023-03-15T18:30:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
16-03-2023,88.1,69.7,76.7,66.4,72.6,0.103,19.2,11.4,133,1015,58.6,3.5,286.3,24.6,10,10,2023-03-16T06:26:46,2023-03-16T18:30:16,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
17-03-2023,87.1,68,75.7,67.6,78.1,0.278,21.7,17.1,111.3,1016.8,67.3,3.5,288.3,25,10,30,2023-03-17T06:26:07,2023-03-17T18:30:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
18-03-2023,86.6,68,75.7,66.3,75,0.004,21,11.2,140.3,1014.5,60.9,3.6,193.1,16.8,9,10,2023-03-18T06:25:28,2023-03-18T18:30:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
19-03-2023,89.3,68,78.3,61,59.5,0.161,17,13.9,238.7,1013.6,43.8,4.3,270.6,23.2,10,10,2023-03-19T06:24:49,2023-03-19T18:30:29,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
20-03-2023,87.7,68,78.4,58.3,52.9,0,20.6,14.8,244.9,1013.1,40.6,4.4,315.5,27.1,10,10,2023-03-20T06:24:09,2023-03-20T18:30:34,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21-03-2023,90.2,67.8,78.4,52.3,43.2,0,13,11.1,279.8,1013.3,24.6,4.7,329.2,28.4,10,10,2023-03-21T06:23:30,2023-03-21T18:30:38,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
22-03-2023,91.5,66.2,79.5,58.9,52,0,6.7,6.7,137.7,1013.9,29.5,4.4,323,28,10,10,2023-03-22T06:22:50,2023-03-22T18:30:42,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23-03-2023,91.5,69.7,80.5,62.6,58.8,0,12.3,11.3,193.3,1014.1,38.6,4.2,308.9,26.7,10,10,2023-03-23T06:22:10,2023-03-23T18:30:46,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24-03-2023,93,71.5,81.1,63.8,59.1,0,13.9,11.4,169,1014.3,42,4,317.1,27.4,10,10,2023-03-24T06:21:30,2023-03-24T18:30:49,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
25-03-2023,89,71.6,79.8,65.6,63.2,0.095,15.9,11.4,161.2,1015.6,44.8,4,178.4,15.5,10,10,2023-03-25T06:20:50,2023-03-25T18:30:53,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
26-03-2023,90.7,69.9,80.9,63.8,58.2,0.028,13.2,6.9,212.6,1014.8,47.6,4,269.4,23.2,10,10,2023-03-26T06:20:11,2023-03-26T18:30:57,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
27-03-2023,93.2,69.8,81.4,56,47.6,0.008,17.4,10.3,289,1014.9,34.6,4.6,321,27.8,10,10,2023-03-27T06:19:31,2023-03-27T18:31:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
28-03-2023,94.4,71.4,82.4,57.1,45.9,0,16.3,6.9,75.4,1014.7,31.9,4.5,326.7,28.1,10,10,2023-03-28T06:18:51,2023-03-28T18:31:04,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29-03-2023,89.7,73.3,80.5,65.9,64,0,20.6,8.1,167.5,1015.5,48.7,3.8,297.3,25.9,10,10,2023-03-29T06:18:11,2023-03-29T18:31:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30-03-2023,90.2,69.9,80,63.6,59.8,0.004,12.3,12.5,209.9,1015,51.3,4,250.5,21.6,10,10,2023-03-30T06:17:31,2023-03-30T18:31:11,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
31-03-2023,92.9,71.5,80.4,63.6,59.5,0,9.6,8.3,231.9,1014.1,46,4.1,256.8,22,10,10,2023-03-31T06:16:52,2023-03-31T18:31:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01-04-2023,92.9,73.3,81.4,64,58.9,0,14.8,8.1,148.1,1014,50.8,4.2,214.2,18.5,8,10,2023-04-01T06:16:12,2023-04-01T18:31:19,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02-04-2023,93,71.6,81.2,64.1,59.4,0,13.9,9.2,190.3,1014,53.5,4,325.5,28.1,10,10,2023-04-02T06:15:33,2023-04-02T18:31:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03-04-2023,90.8,71.6,80.7,65.4,61.8,0.039,15.9,10.3,160.4,1013.8,48.3,4,315.7,27.4,10,10,2023-04-03T06:14:54,2023-04-03T18:31:27,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
04-04-2023,87.5,68.2,77.2,67.2,72.8,0.016,28.9,12.5,203.7,1015.3,72,4,150.7,13.1,6,10,2023-04-04T06:14:15,2023-04-04T18:31:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
05-04-2023,89.6,69.8,80.4,65.5,63.5,0.011,17,9.2,108.8,1014.6,41.7,3.9,289.7,25,10,10,2023-04-05T06:13:36,2023-04-05T18:31:35,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
06-04-2023,91.6,71.6,80.9,65.1,60.8,0,20.8,8,138.5,1015.3,35.8,4,230,20,10,30,2023-04-06T06:12:58,2023-04-06T18:31:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
07-04-2023,89.6,70.7,79.6,63.6,60.9,0,18.8,9.1,121.1,1016.7,31.4,4.1,326.8,28.3,10,10,2023-04-07T06:12:19,2023-04-07T18:31:43,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08-04-2023,91.5,68,79.7,59.4,54.3,0,22.8,14,96.5,1018.1,21.4,4.4,332.7,28.7,10,10,2023-04-08T06:11:41,2023-04-08T18:31:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
09-04-2023,93.2,67.1,79.1,60.6,58.1,0,20.4,12.5,99,1018.4,17.3,4.2,333.4,28.8,10,10,2023-04-09T06:11:04,2023-04-09T18:31:53,0.61,Clear,Clear conditions throughout the day.,clear-day
10-04-2023,90.8,67.9,79.5,62.2,59.2,0,20.1,11.4,98.6,1017.3,28.4,4.2,331.3,28.7,10,10,2023-04-10T06:10:27,2023-04-10T18:31:57,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11-04-2023,95,66.2,80.4,54.2,47.2,0,20.4,11.3,101.5,1017.1,18.7,4.5,340.2,29.3,10,10,2023-04-11T06:09:50,2023-04-11T18:32:02,0.68,Clear,Clear conditions throughout the day.,clear-day
12-04-2023,95.1,66.2,81.4,48.3,38.2,0,21.3,11.6,85.6,1016.8,0.7,4.8,342.4,29.6,10,10,2023-04-12T06:09:13,2023-04-12T18:32:08,0.72,Clear,Clear conditions throughout the day.,clear-day
13-04-2023,96.9,67.1,82,48.6,35.2,0,22.1,13.9,99.4,1016.2,5.3,4.5,339.2,29.3,10,10,2023-04-13T06:08:37,2023-04-13T18:32:13,0.75,Clear,Clear conditions throughout the day.,clear-day
14-04-2023,95.1,68.1,82.5,49.2,34.7,0,22.1,16.1,118.9,1016,21.5,4.5,335.5,28.8,10,10,2023-04-14T06:08:01,2023-04-14T18:32:19,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
15-04-2023,93.3,67.1,80.3,50.3,38.8,0,19,13.9,72.3,1015.7,26.1,4.4,308.8,26.6,10,10,2023-04-15T06:07:25,2023-04-15T18:32:25,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
16-04-2023,96.2,66.2,80.9,47.7,37.1,0,21.5,16.7,102,1014.2,8.2,4.4,341,29.4,10,10,2023-04-16T06:06:51,2023-04-16T18:32:31,0.86,Clear,Clear conditions throughout the day.,clear-day
17-04-2023,93.5,67.1,81.1,50.1,38.2,0,20.1,13.9,105.9,1014.4,9.1,4.2,341.1,29.5,10,10,2023-04-17T06:06:16,2023-04-17T18:32:37,0.9,Clear,Clear conditions throughout the day.,clear-day
18-04-2023,94.1,68,82.2,50.8,36.8,0,23,12.1,117.5,1015.3,2.1,4.7,337.7,29,10,10,2023-04-18T06:05:42,2023-04-18T18:32:44,0.93,Clear,Clear conditions throughout the day.,clear-day
19-04-2023,96.2,68.9,82.6,54.8,42,0,21.3,7.5,122.1,1013.4,12.9,4.3,339,29.1,10,10,2023-04-19T06:05:09,2023-04-19T18:32:51,0.97,Clear,Clear conditions throughout the day.,clear-day
20-04-2023,95.3,73.4,83.8,60.2,48.6,0,19.7,9.7,206.8,1011.3,30.7,4.5,334.3,28.8,10,10,2023-04-20T06:04:36,2023-04-20T18:32:58,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21-04-2023,92.6,71.6,78.4,65.2,65.6,0.274,13.6,17.2,235.7,1011.6,43.6,4,295.9,25.7,10,10,2023-04-21T06:04:03,2023-04-21T18:33:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
22-04-2023,93.3,72.5,79.7,63.4,59.3,0,17.7,10.9,261.5,1011.8,57.6,4.2,261.1,22.6,10,10,2023-04-22T06:03:31,2023-04-22T18:33:14,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23-04-2023,92.9,71.6,81.7,62.6,56.6,0,15,9.2,275.9,1011.8,35.8,4.9,194,16.6,10,30,2023-04-23T06:03:00,2023-04-23T18:33:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
24-04-2023,91.3,70.7,81.1,66,63,0.079,18.3,12.7,130.3,1013.2,35,4.6,254,21.9,10,10,2023-04-24T06:02:29,2023-04-24T18:33:30,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
25-04-2023,89.5,72.5,80.6,66.4,64.4,0.316,19.2,11.4,128,1014.2,51,4.2,225.3,19.5,10,30,2023-04-25T06:01:59,2023-04-25T18:33:39,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
26-04-2023,90.2,73.4,81.5,65.4,60.6,0.13,15.9,8.6,133.1,1014.1,52.6,4.5,316.8,27.5,10,10,2023-04-26T06:01:30,2023-04-26T18:33:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
27-04-2023,91.1,73.4,81.6,65.5,60.8,0.016,20.8,12.7,123.1,1014.2,50.7,4.1,325.9,28.3,10,30,2023-04-27T06:01:01,2023-04-27T18:33:58,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
28-04-2023,91.7,71.6,81.2,65,60.4,0,19.9,10.3,136.4,1014.6,34.2,4.5,325.1,27.9,10,10,2023-04-28T06:00:33,2023-04-28T18:34:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29-04-2023,87.7,70.2,78.3,68.3,72.6,0.792,20.4,27.1,117.6,1014,50.2,3.5,196.7,16.9,9,10,2023-04-29T06:00:05,2023-04-29T18:34:18,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
30-04-2023,87.8,73.4,79.3,66,66.2,0.117,15.2,11.3,143.2,1012,60.2,5.5,219.5,18.8,10,10,2023-04-30T05:59:39,2023-04-30T18:34:28,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
01-05-2023,85.4,69.8,76.2,67.4,76.6,1.855,17.4,17.2,122.2,1012.4,73.5,3.7,233.7,20.3,10,10,2023-05-01T05:59:13,2023-05-01T18:34:39,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
02-05-2023,86,69.8,76.2,68,77.8,0.001,23,12.6,104.4,1013.1,70.3,4.3,236.2,20.5,9,10,2023-05-02T05:58:47,2023-05-02T18:34:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
03-05-2023,84.2,69.8,75.9,68.1,78.2,0.345,17,9.2,294.1,1014.1,83.9,4.1,75.4,6.3,6,10,2023-05-03T05:58:23,2023-05-03T18:35:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
04-05-2023,86.1,70.4,76,66.6,74.5,1.692,11.9,9.2,175.2,1013.5,77,4.1,238.4,20.6,9,10,2023-05-04T05:57:59,2023-05-04T18:35:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
05-05-2023,82.4,70.7,75.7,67.1,75.9,0.123,11,10.9,263.7,1012.9,73.8,4.2,236.9,20.4,10,10,2023-05-05T05:57:36,2023-05-05T18:35:25,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
06-05-2023,82.4,71.6,74.6,69.6,85,0.04,28.9,12.7,233.6,1012.6,66.2,3.6,148.6,12.7,9,10,2023-05-06T05:57:13,2023-05-06T18:35:38,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
07-05-2023,82.4,70.4,75.4,68.3,79.5,0.039,16.3,11.4,275,1013,80.6,4.1,242.1,20.8,10,10,2023-05-07T05:56:52,2023-05-07T18:35:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
08-05-2023,84.3,68.9,75.7,69.2,81.5,0.394,9.6,10.3,288.5,1012.3,71.3,4,168.2,14.5,9,10,2023-05-08T05:56:31,2023-05-08T18:36:04,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
09-05-2023,88.4,69.8,78.5,69.1,74.7,0.026,19,10.3,325.9,1012.5,52.6,4.2,252.5,21.8,10,10,2023-05-09T05:56:11,2023-05-09T18:36:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
10-05-2023,91.3,71.6,81.4,68,66.7,0.122,24.8,9.2,327.7,1012.2,44.6,4.7,295.9,25.5,10,10,2023-05-10T05:55:52,2023-05-10T18:36:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
11-05-2023,90.2,73.4,81.8,67.2,64,0.178,25.9,12.6,12.5,1013,46.3,3.7,202.8,17.4,10,10,2023-05-11T05:55:34,2023-05-11T18:36:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
12-05-2023,91.3,69.8,78.3,69.2,75.5,0.513,17.2,11.4,257.9,1013.8,59.2,3.6,297.4,25.5,10,10,2023-05-12T05:55:16,2023-05-12T18:37:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
13-05-2023,87.8,73.1,79.5,70.7,75.3,0,22.6,14,249.4,1014.5,60,3.6,255,22.1,8,10,2023-05-13T05:55:00,2023-05-13T18:37:14,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14-05-2023,91.3,71.6,80.2,69.3,71.7,0,24.8,14.8,262.2,1013.6,37.1,4.2,322.1,27.9,10,30,2023-05-14T05:54:44,2023-05-14T18:37:30,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
15-05-2023,93.1,73.3,81.6,68.9,67.2,0,18.6,12.8,252.4,1013.9,27.1,4.5,326.9,28.4,10,10,2023-05-15T05:54:29,2023-05-15T18:37:45,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16-05-2023,94.8,73.3,82.3,67.2,63.3,0.001,16.6,11.4,257.6,1014.9,31.7,3.8,313.2,27.2,10,10,2023-05-16T05:54:15,2023-05-16T18:38:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
17-05-2023,94.9,73.4,84.4,64.2,53.5,0,9.8,9.2,34.7,1015.2,45,4.5,330.1,28.5,10,10,2023-05-17T05:54:02,2023-05-17T18:38:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18-05-2023,96.6,76.8,85.2,66.4,55.8,0,16.6,10.1,227.3,1015.4,52.5,6.2,201.1,17.5,8,30,2023-05-18T05:53:49,2023-05-18T18:38:32,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
19-05-2023,96.6,73.4,84.8,65.2,55.5,0.004,13.4,11.1,242.6,1014.9,40.9,4.5,231.8,20.1,10,30,2023-05-19T05:53:38,2023-05-19T18:38:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
20-05-2023,94.8,70.6,80.4,68.2,69.5,1.174,16.6,10.9,256.7,1014.5,56.4,4.1,279.9,24.4,10,30,2023-05-20T05:53:27,2023-05-20T18:39:05,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
21-05-2023,91.3,71,76.9,68.2,76,1.213,17.9,20.8,256.5,1015.1,53.1,3.6,228.6,19.8,10,30,2023-05-21T05:53:17,2023-05-21T18:39:22,0.05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
22-05-2023,91.3,69.8,78.2,68.4,74.5,0.631,15.2,7.4,228.7,1015.9,53.8,4,302.8,26.2,10,10,2023-05-22T05:53:08,2023-05-22T18:39:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
23-05-2023,91.4,69.9,80,68.1,69.5,0.978,18.1,12.5,208.2,1016.4,56.8,3.9,312.3,27,10,10,2023-05-23T05:53:00,2023-05-23T18:39:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
24-05-2023,91.2,70.1,78.8,68.4,72,0.04,20.4,12.7,244.6,1016.1,46.8,4.2,283.9,24.6,10,30,2023-05-24T05:52:53,2023-05-24T18:40:14,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
25-05-2023,101.3,71.6,78.8,69.2,73.8,0.003,18.3,11.4,261.1,1016.6,51.7,4,296.8,25.7,10,30,2023-05-25T05:52:47,2023-05-25T18:40:31,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
26-05-2023,89.5,71.6,79.8,67.8,69.3,0.158,17.2,13.7,256.9,1016.6,40.1,4.7,233.3,20.3,10,30,2023-05-26T05:52:41,2023-05-26T18:40:49,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
27-05-2023,91.2,71.6,80.2,69.2,71.2,0.004,17.7,10.3,263.1,1015.1,41.7,3.8,281.8,24.5,10,10,2023-05-27T05:52:36,2023-05-27T18:41:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
28-05-2023,93.1,73.3,81.4,68.4,67.1,0,17.7,11.2,250.8,1014.2,40.5,4.5,218.6,18.9,10,10,2023-05-28T05:52:33,2023-05-28T18:41:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29-05-2023,93,73.3,80.5,68.1,67,0.012,13.6,11.5,274.5,1014.2,49.1,4.3,217.7,18.9,10,10,2023-05-29T05:52:30,2023-05-29T18:41:42,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
30-05-2023,91.1,68,76.7,70.1,81.4,2.542,18.6,12.7,258.9,1015.1,57.7,4,162.3,14,10,10,2023-05-30T05:52:28,2023-05-30T18:42:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
31-05-2023,89.5,68,78.2,69.1,75.7,0.008,19.2,9.1,261.7,1014.1,58,4.3,283.6,24.7,9,10,2023-05-31T05:52:26,2023-05-31T18:42:18,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
01-06-2023,87.7,69.8,79.4,70.5,75.3,0.003,26.2,11.5,241.3,1013.9,50.5,4.5,250.6,21.4,10,30,2023-06-01T05:52:26,2023-06-01T18:42:36,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
02-06-2023,91.2,71.6,79.6,69.8,73.8,0.091,23.5,13.8,269.8,1014.3,57.4,4.3,285.5,24.7,10,10,2023-06-02T05:52:26,2023-06-02T18:42:54,0.44,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
03-06-2023,93,72.5,82,70,69.3,0,18.3,11.4,267.3,1013.9,42.2,4.5,302,26.1,10,30,2023-06-03T05:52:27,2023-06-03T18:43:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
04-06-2023,87.6,73.4,79.1,68.6,71.4,0.028,20.8,15.9,264.6,1014,55.6,4.1,208.2,17.9,9,10,2023-06-04T05:52:29,2023-06-04T18:43:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
05-06-2023,89.5,71.6,80.8,68.5,67.7,0.111,16.8,12.8,251.1,1013.2,47.1,4.5,252,21.9,10,30,2023-06-05T05:52:31,2023-06-05T18:43:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
06-06-2023,91.2,71.6,79.4,69.3,72.7,0.157,20.8,15,261,1012.8,51,4.4,266.9,23.1,9,10,2023-06-06T05:52:35,2023-06-06T18:44:06,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
07-06-2023,91.2,73.1,79.7,69.4,71.9,0.008,22.6,13.9,252.8,1013,53.8,4.4,262.8,22.8,10,10,2023-06-07T05:52:39,2023-06-07T18:44:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
08-06-2023,89.5,71.6,79.9,69.3,71.6,0.001,22.4,15.3,256.6,1013.3,50.3,4.5,251.5,21.9,9,10,2023-06-08T05:52:44,2023-06-08T18:44:41,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
09-06-2023,89.5,71.6,79,69.2,73.8,0.043,25.3,15,247.8,1012.2,60.2,4.3,270,23.5,10,10,2023-06-09T05:52:49,2023-06-09T18:44:59,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
10-06-2023,86.1,69.8,77,67.5,73.8,0.02,23.4,18.1,245.2,1011.9,48.4,4.9,287.4,24.8,10,10,2023-06-10T05:52:56,2023-06-10T18:45:16,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
11-06-2023,86.1,69.8,77.8,68.8,75.1,0.004,25.1,16.2,254.4,1011.8,54.3,4.8,279.4,24.2,10,10,2023-06-11T05:53:02,2023-06-11T18:45:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
12-06-2023,89.5,69.9,78,68.6,74.9,0.842,28.9,14.9,246.1,1011.6,63,4.3,272.1,23.7,10,10,2023-06-12T05:53:10,2023-06-12T18:45:49,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
13-06-2023,87.8,71,78.2,68.7,74.5,0,23.9,13.9,249.2,1012.1,53.9,3.8,313.5,27.1,10,10,2023-06-13T05:53:18,2023-06-13T18:46:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14-06-2023,89.6,69.8,78.6,68.1,72.1,0.078,23.3,17.2,257.5,1013.8,54.1,4.3,312.3,27.1,10,10,2023-06-14T05:53:27,2023-06-14T18:46:22,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
15-06-2023,89.5,71.5,79.8,67.6,68.2,0,20.6,12.5,266.5,1013.9,46.7,4.1,319.3,27.9,10,10,2023-06-15T05:53:36,2023-06-15T18:46:38,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16-06-2023,89.6,71.5,79.6,67.4,68.1,0,20.8,13,254.2,1013,45.5,4.4,301.3,26.2,10,10,2023-06-16T05:53:46,2023-06-16T18:46:53,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
17-06-2023,87.8,71.5,79.5,68.4,70.5,0.039,20.6,13.2,256.2,1013.2,50.8,4.5,272.8,23.6,10,10,2023-06-17T05:53:57,2023-06-17T18:47:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
18-06-2023,84.2,73.3,77.1,68.7,76,0.091,23,13.9,264.6,1013.2,70.9,4.1,199.8,17.2,10,10,2023-06-18T05:54:08,2023-06-18T18:47:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
19-06-2023,84.2,71.6,76.8,69.7,79.4,0.024,21.7,13.2,265.6,1011.8,81.7,3.3,153.4,13.3,7,10,2023-06-19T05:54:20,2023-06-19T18:47:37,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
20-06-2023,78.8,69.5,73.5,70.6,90.6,0.744,17,10.3,249.7,1011.5,83.6,3,79,6.9,5,10,2023-06-20T05:54:32,2023-06-20T18:47:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
21-06-2023,85.6,71.3,75.1,69.9,84.3,0.121,17.2,9.2,257,1012.1,81,3.3,75.2,6.2,3,10,2023-06-21T05:54:44,2023-06-21T18:48:04,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
22-06-2023,87.7,69.8,77.3,69.4,78.3,0.313,15.2,10.4,267.3,1012.2,70.9,4.1,234.6,20.4,10,10,2023-06-22T05:54:57,2023-06-22T18:48:17,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
23-06-2023,85.8,71,77,70,80.2,0.009,19,12.7,249.7,1012.4,73,3.8,223.6,19.4,9,10,2023-06-23T05:55:11,2023-06-23T18:48:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
24-06-2023,82.3,69.8,74.7,68,80.3,0.023,25.7,13,245,1012.1,73.5,3.9,199.7,17,7,10,2023-06-24T05:55:25,2023-06-24T18:48:41,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
25-06-2023,84.1,69.7,76,68.3,78.1,0.274,24.4,13.9,249.1,1011.8,58.9,4.6,202.7,17.6,9,10,2023-06-25T05:55:39,2023-06-25T18:48:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
26-06-2023,82.2,69.7,75.4,67.7,78,0.016,25.7,14.9,255.5,1012.7,70.8,4.4,229.3,19.9,9,10,2023-06-26T05:55:53,2023-06-26T18:49:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
27-06-2023,85.7,68.9,75.5,67.6,77.6,0.078,22.8,14.8,245.6,1012.9,61.8,4.4,272.3,23.6,9,10,2023-06-27T05:56:08,2023-06-27T18:49:13,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
28-06-2023,84.1,69.5,75.8,66.8,74.6,0.024,30.2,18.3,251.8,1013.8,56.3,4.2,214.9,18.6,9,10,2023-06-28T05:56:23,2023-06-28T18:49:22,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
